latitude,longitude,L1,L2,L3,L4,L5,L6,L7,LC_code
5.782631000000000,0.069322319896199,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.780804000000000,0.070475208515518,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.783541000000000,0.067485384029416,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.782601000000000,0.067969597249531,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.782035000000000,0.067792820994568,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.781109000000000,0.067815878766955,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.788294000000000,0.059611154759464,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.788607000000000,0.061259785485091,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.789678000000000,0.061313586953993,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.787980000000000,0.062389616332024,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791023000000000,0.063050605807101,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.790205000000000,0.062673995524790,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.790259000000000,0.063703909358048,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791735000000000,0.061805486098236,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792553000000000,0.062266641545963,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791574000000000,0.060598796010015,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792278000000000,0.060837059658007,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791834000000000,0.059799459900620,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.790970000000000,0.059422849618309,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.790022000000000,0.059100040804899,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.788416000000000,0.058700372750202,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.788592000000000,0.055610631250426,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.786986000000000,0.054672948506712,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.787376000000000,0.053466258418491,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.788148000000000,0.053397085101332,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.788699000000000,0.053896670169704,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.789769000000000,0.054373197465689,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791658000000000,0.055180219499213,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792400000000000,0.053881298321446,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792813000000000,0.052851384488188,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792327000000000,0.057570541903269,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792048000000000,0.058235374340410,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.793398000000000,0.051464075182940,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792541000000000,0.051310356700364,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791800000000000,0.053316382897980,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791035000000000,0.052586220105744,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792312000000000,0.052324898685365,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.789896000000000,0.052778368208964,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.789421000000000,0.051856057313508,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.788420000000000,0.051617793665516,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.790056000000000,0.050364988032522,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791624000000000,0.050887630873280,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.793642000000000,0.050195897701688,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792717000000000,0.049173669792558,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791631000000000,0.049434991212938,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.790461000000000,0.049066066854755,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792733000000000,0.047682600511572,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792014000000000,0.046752603691988,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791318000000000,0.047890120463049,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.790844000000000,0.047190701367329,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.791318000000000,0.045284592183387,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.793711000000000,0.044946411521720,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792610000000000,0.044785007115016,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.792748000000000,0.043209392668612,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.793834000000000,0.042479229876377,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.795026000000000,0.043401540771832,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.796563000000000,0.043224764516870,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.796992000000000,0.041879727794330,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.797221000000000,0.040603864388950,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.795462000000000,0.041295597560542,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.796265000000000,0.039397174300729,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.793616000000000,0.039689239417623,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.794078000000000,0.040334857044442,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.798295000000000,0.037771601347489,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.796583000000000,0.037202842961958,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.794457000000000,0.037863832437034,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.793616000000000,0.036034582494381,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.797378000000000,0.035665658136198,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.799549000000000,0.035219874536728,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.799427000000000,0.033067815780665,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.797332000000000,0.032591288484680,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.794763000000000,0.031038731810663,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.796338000000000,0.031423028017103,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.796277000000000,0.027826015524826,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.798555000000000,0.028563864241190,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.797363000000000,0.026196599609521,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.799595000000000,0.024951479900656,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.800544000000000,0.023737103888306,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.804137000000000,0.019786538886105,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.805021000000000,0.017930388209000,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.806642000000000,0.017599893471462,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.806718000000000,0.019621291517335,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.811987000000000,0.015040480736573,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.811352000000000,0.008484387454709,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.811574000000000,0.003127298336938,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.808148000000000,0.003250273122999,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.818092000000000,0.004038080346200,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.866028000000000,-0.005184067867839,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.865550000000000,-0.004765185002820,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.863681000000000,-0.002670770677723,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.862411000000000,-0.003070438732420,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.861517000000000,-0.007036375582879,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.859277000000000,-0.001064412534804,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.858114000000000,-0.004169525882838,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.860309000000000,-0.003216471290868,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.860974000000000,-0.004661425027081,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.864181000000000,-0.009242235807844,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.448817000000000,0.063146679858711,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.448821000000000,0.064019992987845,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.447309000000000,0.064123752963584,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.445191000000000,0.064128076295906,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.446445000000000,0.063038596550650,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.444796000000000,0.062882956587041,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.452632000000000,0.065053269412910,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.455424000000000,0.065848762560241,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.457520000000000,0.068710808557701,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.460338000000000,0.070837888060346,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.464222000000000,0.073760460710321,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.281998000000000,0.058728234225169,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.282198000000000,0.059091394140254,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.281274000000000,0.058538007602981,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.753076000000000,-0.549287416418134,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.753092000000000,-0.550180675334379,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.752567000000000,-0.551483997554279,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.752232000000000,-0.552040325475800,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.752055000000000,-0.552883958896698,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.752964000000000,-0.553207830550541,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.752863000000000,-0.553858185726404,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.752375000000000,-0.553502971654447,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.754472000000000,-0.550959012050872,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.753687000000000,-0.550682154024200,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.754893000000000,-0.552129128993789,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.754482000000000,-0.552468671856690,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.753126000000000,-0.552123905257437,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.753687000000000,-0.553931318035336,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.753339000000000,-0.554605180024784,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.755090000000000,-0.555023078932968,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.754633000000000,-0.555540228831847,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.753775000000000,-0.554970841569445,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.756109000000000,-0.553361930772934,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.757169000000000,-0.554234294743770,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.757627000000000,-0.554861143106047,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.756712000000000,-0.556281999393875,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.756098000000000,-0.556412592802682,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.758437000000000,-0.557457340073144,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.758240000000000,-0.558073740962716,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.761743000000000,-0.555268594541527,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.763526000000000,-0.554981289042150,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.763307000000000,-0.553147757582490,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.762663000000000,-0.554046240235087,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.764773000000000,-0.551815704812651,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.764284000000000,-0.552019430530391,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.763848000000000,-0.552437329438576,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.764612000000000,-0.550661259078791,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.764071000000000,-0.551094829196033,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.763681000000000,-0.551648545249377,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.763328000000000,-0.551178408977670,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.763541000000000,-0.550478428306460,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.763733000000000,-0.549841132471479,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.762548000000000,-0.546633758351161,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.762486000000000,-0.547166579459097,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.762390000000000,-0.547709848039737,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.761891000000000,-0.547566195290048,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.761517000000000,-0.548203491125030,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.762211000000000,-0.548326248929309,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.761886000000000,-0.549196001031968,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.761285000000000,-0.548921754873472,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.761457000000000,-0.549976949616639,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.761556000000000,-0.551230646341193,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.760210000000000,-0.550509770724574,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.760948000000000,-0.550525441933631,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.760095000000000,-0.551538846785979,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.759617000000000,-0.556454382693501,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.760709000000000,-0.548023272220876,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
5.784387000000000,-0.514146689009159,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
